"Data Provider","The Paleobiology Database"
"Data Source","The Paleobiology Database"
"Data License","Creative Commons CC-BY"
"License URL","http://creativecommons.org/licenses/by/4.0/"
"Documentation URL","http://paleobiodb.org/data1.2/occs/list_doc.html"
"Data URL","http://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&base_name=cetacea&taxon_reso=species"
"Access Time","Thu 2017-02-02 00:26:29 GMT"
"Title","PBDB Data Service"
"Parameters:"
"","base_name","cetacea"
"","idreso","species"
"","timerule","major"
"","taxon_status","all"
"Elapsed Time","0.112"
"Records Found","1922"
"Records Returned","1922"
"Records:"
"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no"
"463518","occ","","","45776","Cetotheriopsis n. sp. tobieni","species","63461","recombined as","Micromysticetus tobieni","species","63461","Chattian","","28.1","23.03","12125"
"463529","occ","","","45777","n. gen. Micromysticetus n. sp. rothauseni","species","63465","","Micromysticetus rothauseni","species","63465","Rupelian","","33.9","28.1","12126"
"463530","occ","","","45778","Micromysticetus rothauseni","species","63465","","Micromysticetus rothauseni","species","63465","Rupelian","","33.9","28.1","12126"
"463531","occ","","","45779","Cetotheriopsis lintianus","species","63467","","Cetotheriopsis lintianus","species","63466","Chattian","","28.1","23.03","12125"
"463532","occ","","","45780","n. gen. Eomysticetus n. sp. whitmorei","species","63469","","Eomysticetus whitmorei","species","63469","Chattian","","28.1","23.03","12128"
"463533","occ","","","45781","Eomysticetus n. sp. carolinensis","species","63472","","Eomysticetus carolinensis","species","63472","Chattian","","28.1","23.03","12128"
"463534","occ","","","45782","n. gen. Aetiocetus n. sp. cotylalveus","species","63473","","Aetiocetus cotylalveus","species","63473","Chattian","","28.1","23.03","12129"
"463535","occ","","","45783","n. gen. Chonecetus n. sp. sookensis","species","63474","","Chonecetus sookensis","species","63474","Chattian","","28.1","23.03","12131"
"463536","occ","","","45784","Chonecetus n. sp. goedertorum","species","63476","recombined as","Fucaia goedertorum","species","63476","Chattian","","28.1","23.03","12130"
"463538","occ","","","45786","n. gen. Morawanocetus n. sp. yabukii","species","63480","","Morawanocetus yabukii","species","63480","Chattian","","28.1","23.03","12130"
"463539","occ","","","45787","Aetiocetus n. sp. tomitai","species","63482","","Aetiocetus tomitai","species","63482","Chattian","","28.1","23.03","12130"
"463540","occ","","","45788","Aetiocetus n. sp. weltoni","species","63483","","Aetiocetus weltoni","species","63483","Chattian","","28.1","23.03","12130"
"463541","occ","","","45786","Aetiocetus n. sp. polydentatus","species","63484","","Aetiocetus polydentatus","species","63484","Chattian","","28.1","23.03","12130"
"463603","occ","","","45792","Zeuglodon n. sp. harwoodii","species","63489","recombined as","Metasqualodon harwoodi","species","63489","Chattian","","28.1","23.03","12134"
"463670","occ","","","28307","Prosqualodon n. sp. davidis","species","63632","","Prosqualodon davidis","species","63632","Aquitanian","","23.03","20.44","12185"
"463721","occ","","","13096","Patriocetus n. sp. kazakhstanicus","species","63498","","Patriocetus kazakhstanicus","species","63498","Chattian","","28.1","23.03","12143"
"463726","occ","","","45779","Patriocetus ehrlichi","species","63237","recombined as","Patriocetus ehrlichii","species","68320","Chattian","","28.1","23.03","12143"
"463727","occ","","","45803","n. gen. Numataphocoena n. sp. yamashitai","species","63500","","Numataphocoena yamashitai","species","63500","Zanclean","","5.333","3.6","12144"
"463728","occ","27493","","45804","n. gen. Yamatocetus n. sp. canaliculatus","species","247312","","Yamatocetus canaliculatus","species","247312","Chattian","","28.1","23.03","42975"
"464109","occ","","","45836","n. gen. Prepomatodelphis n. sp. korneuburgensis","species","63629","","Prepomatodelphis korneuburgensis","species","63629","MN 5","","15.97","13.65","12179"
"464567","occ","","","45887","Prosqualodon australis","species","58388","","Prosqualodon australis","species","58388","Aquitanian","Burdigalian","23.03","15.97","12217"
"464568","occ","","","45887","Notocetus vanbenedeni","species","63993","","Notocetus vanbenedeni","species","64002","Aquitanian","Burdigalian","23.03","15.97","12217"
"465340","occ","","","46041","Ontocetus oxymycterus","species","62926","recombined as","Albicetus oxymycterus","species","62926","Middle Miocene","","15.97","11.608","12274"
"465342","occ","","","46043","Pseudorca n. sp. yokoyamai","species","63804","","Pseudorca yokoyamai","species","63804","Calabrian","","1.806","0.781","12274"
"465343","occ","","","46044","Pseudorca yokoyamai","species","63804","","Pseudorca yokoyamai","species","63804","Pliocene","","5.333","2.588","12274"
"465439","occ","","","46066","Loxolithax n. sp. stocktoni","species","63823","recombined as","Salumiphocaena stocktoni","species","63823","Tortonian","","11.62","7.246","12277"
"465443","occ","","","13297","n. gen. Tiphyocetus n. sp. temblorensis","species","63836","","Tiphyocetus temblorensis","species","63836","Langhian","","15.97","13.82","12162"
"465444","occ","","","13297","n. gen. Peripolocetus n. sp. vexillifer","species","63837","","Peripolocetus vexillifer","species","63837","Langhian","","15.97","13.82","12162"
"465445","occ","","","13297","Parietobalaena n. sp. securis","species","69899","","Parietobalaena securis","species","69899","Langhian","","15.97","13.82","12162"
"465447","occ","","","13297","n. gen. Liolithax n. sp. kernensis","species","63840","","Liolithax kernensis","species","63840","Langhian","","15.97","13.82","12162"
"465448","occ","","","13297","n. gen. Oedolithax n. sp. mira","species","63841","","Oedolithax mira","species","63841","Langhian","","15.97","13.82","12162"
"465449","occ","","","13297","n. gen. Lamprolithax n. sp. simulans","species","63842","","Lamprolithax simulans","species","63842","Langhian","","15.97","13.82","12162"
"465450","occ","","","13297","n. gen. Lamprolithax n. sp. annectens","species","63843","","Lamprolithax annectens","species","63843","Langhian","","15.97","13.82","12162"
"465451","occ","","","13297","n. gen. Nannolithax n. sp. gracilis","species","63844","","Nannolithax gracilis","species","63844","Langhian","","15.97","13.82","12162"
"465452","occ","","","13297","n. gen. Platylithax n. sp. robusta","species","63845","","Platylithax robusta","species","63845","Langhian","","15.97","13.82","12162"
"465453","occ","","","13297","n. gen. Loxolithax n. sp. sinuosa","species","63846","","Loxolithax sinuosa","species","63846","Langhian","","15.97","13.82","12162"
"465454","occ","","","13297","n. gen. Grypolithax n. sp. obscura","species","63847","recombined as","Kentriodon obscurus","species","63847","Langhian","","15.97","13.82","12162"
"465455","occ","","","13297","n. gen. Grypolithax n. sp. pavida","species","63848","subjective synonym of","Kentriodon obscurus","species","63847","Langhian","","15.97","13.82","12162"
"465456","occ","","","46067","""Stenodelphis"" sternbergi","species","67003","recombined as","Parapontoporia sternbergi","species","67003","Piacenzian","","3.6","2.588","12280"
"465460","occ","","","46068","Mesoplodon longirostris","species","64853","","Mesoplodon longirostris","species","64852","Zanclean","","5.333","3.6","12281"
"465477","occ","","","46069","Liolithax kernensis","species","63840","","Liolithax kernensis","species","63840","Serravallian","","13.82","11.62","12283"
"465488","occ","","","46071","Lophocetus n. sp. repenningi","species","63854","","Lophocetus repenningi","species","63854","Tortonian","","11.62","7.246","12283"
"465650","occ","","","37598","Eosqualodon n. sp. langewieschei","species","63228","","Eosqualodon langewieschei","species","63228","Chattian","","28.1","23.03","12298"
"465686","occ","","","46116","n. gen. Microphocaena n. sp. podolica","species","63855","","Microphocaena podolica","species","63855","Sarmatian","","12.7","11.608","12303"
"466479","occ","12128","","45885","n. gen. Paracetus n. sp. poucheti","species","63994","recombined as","Diaphorocetus poucheti","species","63992","Aquitanian","","23.03","20.44","12337"
"466480","occ","","","45885","n. gen. Notocetus n. sp. vanbenedeni","species","63993","","Notocetus vanbenedeni","species","64002","Aquitanian","","23.03","20.44","12337"
"466752","occ","","","46297","Parapontoporia n. sp. wilsoni","species","64013","","Parapontoporia wilsoni","species","64013","Tortonian","","11.62","7.246","11877"
"467588","occ","","","46476","Schizodelphis aff. sulcatus","species","63690","","Schizodelphis sulcatus","species","63687","Burdigalian","","20.44","15.97","12186"
"467589","occ","","","46477","Schizodelphis aff. sulcatus","species","63690","","Schizodelphis sulcatus","species","63687","Burdigalian","","20.44","15.97","12186"
"467592","occ","","","46480","Schizodelphis aff. sulcatus","species","63690","","Schizodelphis sulcatus","species","63687","Burdigalian","","20.44","15.97","12186"
"467893","occ","","","46474","Schizodelphis sulcatus","species","63690","","Schizodelphis sulcatus","species","63687","Burdigalian","","20.44","15.97","12186"
"467905","occ","","","46525","Schizodelphis sulcatus","species","63690","","Schizodelphis sulcatus","species","63687","Burdigalian","","20.44","15.97","12186"
"471969","occ","","","46898","n. gen. Preaulophyseter n. sp. gualichensis","species","63951","","Preaulophyseter gualichensis","species","63951","Late Oligocene","Late Miocene","28.4","5.333","12454"
"472005","occ","","","46902","n. gen. Parabalaenoptera n. sp. baulinensis","species","64140","","Parabalaenoptera baulinensis","species","64140","Messinian","","7.246","5.333","12464"
"472420","occ","","","46946","n. gen. Isanacetus n. sp. laticephalus","species","64147","","Isanacetus laticephalus","species","64147","Burdigalian","","20.44","15.97","12471"
"472443","occ","","","46950","Isanacetus laticephalus","species","64147","","Isanacetus laticephalus","species","64147","Burdigalian","","20.44","15.97","12471"
"474636","occ","26030","","47079","n. gen. Aegyptocetus n. sp. tarfa","species","205440","","Aegyptocetus tarfa","species","205440","Bartonian","","41.3","38","38487"
"474639","occ","","","47082","Atocetus ? fuchsii","species","96916","recombined as","Kentriodon fuchsii","species","65723","Sarmatian","","12.7","11.608","12544"
"474640","occ","19240","","47080","Kentriodon fuchsii","species","96913","","Kentriodon fuchsii","species","65723","Sarmatian","","12.7","11.608","23642"
"474641","occ","","","47083","Squalodon cf. bellunensis","species","90650","","Squalodon bellunensis","species","90633","Early Miocene","","23.03","15.97","12546"
"475069","occ","","","47125","Scaldicetus grandis","species","64646","","Scaldicetus grandis","species","64626","Burdigalian","Messinian","20.44","5.333","12475"
"475072","occ","","","47125","Ziphiodelphis n. sp. abeli","species","67738","","Ziphiodelphis abeli","species","67738","Burdigalian","Messinian","20.44","5.333","12475"
"475265","occ","","","47186","n. gen. Protodelphinus n. sp. capellinii","species","64379","","Protodelphinus capellinii","species","64379","Miocene","","23.03","5.333","12610"
"475266","occ","","","47187","Scaldicetus n. sp. bolzanensis","species","64380","recombined as","Idiorophus bolzanensis","species","64380","Burdigalian","","20.44","15.97","12613"
"477603","occ","","","47303","Plesiocetus n. sp. dyticus","species","64480","","Plesiocetus dyticus","species","64480","Burdigalian","","20.44","15.97","12654"
"477604","occ","","","47303","n. gen. Morenocetus n. sp. parvus","species","64479","","Morenocetus parvus","species","64479","Burdigalian","","20.44","15.97","12654"
"477605","occ","","","47307","Plesiocetus n. sp. notopelagicus","species","64481","recombined as","Plesiocetopsis notopelagicus","species","64481","Pliocene","","5.333","2.588","12654"
"478174","occ","","","47428","Kogia cf. simus","species","68218","recombined as","Kogia sima","species","103701","Piacenzian","","3.6","2.588","15410"
"478175","occ","","","47428","Kogia cf. breviceps","species","64510","","Kogia breviceps","species","64509","Piacenzian","","3.6","2.588","15410"
"478181","occ","","","11601","Acrodelphis bakersfieldensis","species","64562","recombined as","Argyrocetus bakersfieldensis","species","64562","Aquitanian","","23.03","20.44","12749"
"478185","occ","","","47432","n. gen. Delphinavus n. sp. newhalli","species","64566","","Delphinavus newhalli","species","64566","Clarendonian","","13.6","10.3","12750"
"478287","occ","15592","","47462","Herpetocetus sendaicus","species","81557","","Herpetocetus sendaicus","species","64586","Early Pliocene","","5.333","3.6","15356"
"478288","occ","","","47462","""Delphinus"" n. sp. rikuzenensis","species","64589","","Delphinus rikuzenensis","species","64589","Early Pliocene","","5.333","3.6","12758"
"478294","occ","","","47465","n. gen. Eucetus n. sp. amblyodon","species","64598","subjective synonym of","Scaldicetus caretti","species","64596","Late Miocene","Late Pliocene","11.608","2.588","12761"
"478296","occ","","","47465","Dioplodon n. sp. becanii","species","64743","subjective synonym of","Mesoplodon longirostris","species","64852","Late Miocene","Late Pliocene","11.608","2.588","12784"
"478297","occ","","","47465","Belemnoziphius compressus","species","64702","","Belemnoziphius compressus","species","64702","Late Miocene","Late Pliocene","11.608","2.588","12761"
"478693","occ","","","47619","n. gen. Imerodelphis n. sp. thabagarii","species","64605","","Imerodelphis thabagarii","species","64605","Serravallian","","13.82","11.62","12757"
"478706","occ","19440","","47620","Champsodelphis cf. fuchsii","species","65723","recombined as","Kentriodon fuchsii","species","65723","Serravallian","","13.82","11.62","24600"
"478719","occ","","","47622","n. gen. Imerocetus n. sp. karaganicus","species","64585","","Imerocetus karaganicus","species","64585","Tortonian","","11.62","7.246","12757"
"478723","occ","","","47623","n. gen. Eoplatanista n. sp. italica","species","63691","","Eoplatanista italica","species","63691","Aquitanian","","23.03","20.44","12765"
"478724","occ","12297","","47623","Schizodelphis sulcatus","species","63690","","Schizodelphis sulcatus","species","63687","Aquitanian","","23.03","20.44","12880"
"478725","occ","","","47623","Acrodelphis ombonii","species","63679","recombined as","Dalpiazina ombonii","species","63678","Aquitanian","","23.03","20.44","17090"
"478726","occ","","","47623","Protodelphinus capellinii","species","64379","","Protodelphinus capellinii","species","64379","Aquitanian","","23.03","20.44","12610"
"478727","occ","","","47623","Scaldicetus bolzanensis","species","64380","recombined as","Idiorophus bolzanensis","species","64380","Aquitanian","","23.03","20.44","12613"
"478728","occ","","","47623","Ziphiodelphis abeli","species","67738","","Ziphiodelphis abeli","species","67738","Aquitanian","","23.03","20.44","17090"
